LAMMPS mixture_MACE_XXX.data

7500 atoms
3 atom types
0.0 44.0 xlo xhi
0.0 44.0 ylo yhi
0.0 44.0 zlo zhi

Atoms # atomic

162 2 7.21067000 30.14040000 35.13130000
163 2 8.26840000 30.40990000 37.20430000
164 2 6.65489000 28.97960000 37.11180000
165 1 8.12938000 29.95060000 38.54620000
166 1 6.70855000 29.33320000 38.48190000
167 3 8.31802000 30.80550000 39.16230000
168 3 8.83251000 29.16150000 38.85900000
169 3 5.99983000 30.03340000 38.86890000
170 3 6.68691000 28.40670000 39.05480000
171 1 42.77560000 28.37600000 20.06320000
172 2 41.59900000 28.33850000 19.62700000
173 2 43.24850000 27.57750000 21.07470000
174 2 0.16249700 28.85140000 19.37090000
175 1 0.89112600 27.80920000 21.27040000
176 1 1.34319000 28.45510000 19.91650000
177 3 1.41995000 26.86670000 21.47410000
178 3 1.03415000 28.59310000 22.04280000
179 3 1.80503000 27.69850000 19.32510000
180 3 2.05086000 29.26800000 20.12600000
181 1 20.46980000 30.32840000 40.66160000
182 2 20.60880000 31.48530000 41.06660000
183 2 21.41610000 29.63450000 40.03790000
184 2 19.34970000 29.65330000 40.76670000
185 1 20.83080000 28.46870000 39.48890000
186 1 19.41120000 28.43500000 40.08170000
187 3 21.43990000 27.53050000 39.94650000
188 3 20.71010000 28.45140000 38.41740000
189 3 19.21510000 27.65110000 40.82400000
190 3 18.61080000 28.38040000 39.31990000
191 1 8.81338000 10.92600000 32.32010000
192 2 9.74027000 10.18890000 32.01590000
193 2 8.94025000 11.95790000 33.19610000
194 2 7.59661000 10.81620000 31.91140000
195 1 7.64865000 12.47450000 33.39550000
196 1 6.79492000 11.89880000 32.23730000
197 3 7.82077000 13.55250000 33.23940000
198 3 7.47041000 12.38880000 34.39550000
199 3 6.59219000 12.55700000 31.35020000
200 3 5.77964000 11.52500000 32.60500000
201 1 36.03770000 2.20983000 24.51300000
202 2 36.29950000 1.62090000 25.51450000
203 2 35.02400000 3.08164000 24.47630000
204 2 36.72470000 2.30175000 23.44140000
205 1 34.97360000 3.74936000 23.23920000
206 1 35.90990000 2.92094000 22.39360000
207 3 35.53250000 4.60053000 23.29550000
208 3 33.98790000 3.95661000 22.87370000
209 3 36.52820000 3.48094000 21.80480000
210 3 35.26200000 2.25403000 21.80880000
211 1 24.37760000 7.85259000 39.55580000
212 2 25.33670000 8.52657000 39.80420000
213 2 24.47870000 6.88969000 38.69570000
214 2 23.17100000 7.88667000 40.03180000
215 1 23.38200000 6.11473000 38.57600000
216 1 22.34570000 6.80327000 39.51930000
217 3 23.63040000 5.13876000 39.02620000
218 3 22.90030000 6.02072000 37.57570000
219 3 21.76900000 6.20967000 40.23580000
220 3 21.58340000 7.28570000 38.88360000
221 1 14.08970000 41.14420000 42.54760000
222 2 14.96120000 40.28930000 42.69820000
223 2 14.30260000 42.44500000 42.64350000
224 2 12.80680000 40.90640000 42.38410000
225 1 13.11880000 43.17180000 42.58310000
226 1 12.11260000 42.05840000 42.15480000
227 3 13.30440000 0.22598600 41.80190000
228 3 12.78850000 43.61940000 43.55850000
229 3 11.79750000 42.19180000 41.11520000
230 3 11.17650000 41.99340000 42.77460000
231 1 19.17350000 31.48300000 8.10059000
232 2 19.32230000 32.65690000 7.92189000
233 2 20.10930000 30.59590000 8.34730000
234 2 18.00050000 30.94480000 8.30909000
235 1 19.67270000 29.28320000 8.42453000
236 1 18.13920000 29.56090000 8.45427000
237 3 19.95220000 29.04400000 9.40988000
238 3 20.06390000 28.57860000 7.71471000
239 3 17.57210000 29.20700000 9.32371000
240 3 17.64310000 29.09250000 7.53578000
241 1 29.91080000 29.42520000 31.30470000
242 2 29.13200000 29.77590000 30.45870000
243 2 30.75100000 28.41770000 31.24100000
244 2 29.95260000 29.97200000 32.53220000
245 1 31.35710000 28.15540000 32.49130000
246 1 30.61800000 29.08910000 33.45480000
247 3 32.41080000 28.36080000 32.60930000
248 3 31.11830000 27.13610000 32.77120000
249 3 31.28350000 29.71480000 33.92680000
250 3 29.89670000 28.58360000 34.11840000
251 1 40.88970000 20.24330000 31.15110000
252 2 40.94660000 21.02200000 32.08780000
253 2 39.91740000 19.34190000 30.87100000
254 2 41.90470000 20.18950000 30.22540000
255 1 40.37390000 18.48030000 29.84650000
256 1 41.61930000 19.24830000 29.22170000
257 3 39.52480000 18.37700000 29.07970000
258 3 40.74150000 17.51500000 30.25120000
259 3 41.31400000 19.75670000 28.33820000
260 3 42.40650000 18.50180000 29.05030000
